521.5,-568.9
517.95,-573.75
512.65,-580.6
508.8,-587.5
504.2,-595.75
499.65,-605.75
496.65,-614.6
493.5,-626.05
491.5,-637.5
491.2,-647.9
491.95,-659.75
494.95,-672.9
499.2,-683.35
503.65,-691.75
510.2,-702.5
518.65,-713.6
527.5,-721.9
540.8,-731.9
555.5,-736.75
571.5,-739.35
587.8,-737.5
597.8,-732.6
607.95,-727.6
611.5,-726.05
614.8,-727.05
617.35,-728.6
622.95,-731.2
628.35,-731.2
634.1,-728.85
636.95,-724.5
638.8,-719.2
638.8,-714.05
636.5,-709.75
633.35,-706.5
626.8,-703.6
620.35,-700.05
613.8,-699.05
605.95,-699.05
600.5,-700.6
592.65,-704.9
584.8,-709.2
578.35,-711.05
571.95,-713.05
565.8,-711.5
558.5,-709.75
549.5,-705.9
543.95,-700.6
536.5,-693.5
530.2,-683.5
525.35,-674.6
523.35,-671.5
518.8,-656.9
518.5,-638.6
519.8,-633.5
520.8,-627.9
523.35,-618.5
531.65,-600.35
539.65,-589.5
549.2,-580.05
557.95,-574.6
566.85,-569.55
572.8,-567.75
581.1,-567.35
589.5,-568.35
596.5,-569.05
598.8,-571.35
602.95,-576.2
605.5,-579.75
611.35,-581.75
615.65,-582.6
622.2,-579.5
626.5,-573.2
626.8,-567.35
625.1,-561.5
621.1,-555.55
615.1,-547.9
609.5,-545.05
604.95,-543.35
600.95,-543.05
590.95,-541.75
567.35,-540.75
561.65,-542.75
556.65,-544.35
549.5,-548.2
543.35,-551.2
537.5,-555.05
531.35,-560.2
521.5,-568.9
