605.65,-444.75
598.4,-444.75
590.9,-440.25
585.9,-430.5
584.65,-420.75
584.65,-385.0
585.4,-374.0
588.5,-359.25
593.9,-339.75
599.65,-326.75
608.15,-307.25
632.15,-276.5
641.9,-268.0
653.9,-257.75
666.4,-248.5
682.65,-240.75
701.4,-234.5
716.9,-231.0
732.4,-230.5
750.4,-230.5
765.65,-234.5
779.15,-239.75
791.65,-247.25
795.65,-252.75
799.65,-254.5
802.4,-249.5
805.15,-243.25
813.4,-228.75
823.15,-214.5
832.4,-204.25
845.4,-192.25
869.15,-176.75
893.4,-167.25
922.4,-159.75
944.65,-155.75
956.15,-154.5
960.65,-154.0
995.65,-155.0
1012.15,-158.5
1032.4,-164.75
1045.4,-170.5
1062.15,-178.5
1075.9,-187.25
1090.15,-199.75
1097.65,-208.75
1104.4,-223.0
1106.65,-228.25
1108.4,-230.5
1112.4,-228.75
1126.65,-217.25
1151.65,-204.25
1171.9,-195.75
1202.9,-190.75
1228.15,-189.5
1241.15,-192.5
1256.75,-197.25
1275.65,-205.25
1291.15,-214.25
1303.15,-225.75
1315.15,-243.25
1317.9,-255.75
1320.15,-272.25
1320.15,-296.75
1315.65,-317.25
1315.15,-320.25
1319.15,-321.75
1329.9,-320.75
1361.65,-316.25
1375.5,-315.75
1406.9,-314.0
1415.5,-316.0
1428.4,-319.25
1440.4,-322.75
1450.15,-327.75
1458.65,-332.5
1465.4,-338.75
1478.9,-351.75
1492.15,-367.0
1503.4,-387.5
1506.4,-398.75
1508.65,-433.2
1507.0,-442.25
1500.15,-465.2
1488.9,-488.7
1475.65,-506.7
1460.9,-524.0
1441.65,-540.0
1434.5,-544.25
1423.65,-546.0
1417.4,-543.0
1412.9,-536.7
1412.15,-528.7
1414.4,-523.7
1422.4,-518.7
1427.15,-517.5
1436.15,-510.2
1446.9,-500.0
1464.65,-475.0
1473.4,-457.0
1480.65,-441.2
1481.9,-429.7
1481.9,-416.7
1478.9,-403.5
1478.5,-396.75
1472.65,-387.0
1464.15,-374.0
1456.15,-366.0
1443.15,-354.25
1433.4,-348.75
1421.65,-344.75
1407.9,-341.75
1377.15,-341.75
1366.0,-341.25
1327.15,-347.5
1312.9,-348.0
1301.4,-345.75
1291.65,-338.75
1287.65,-328.75
1288.4,-318.5
1291.15,-304.25
1293.4,-286.0
1293.4,-269.25
1290.65,-257.25
1285.4,-245.5
1274.15,-235.25
1258.65,-227.25
1242.15,-221.5
1228.4,-217.5
1199.9,-217.0
1192.65,-219.25
1180.65,-221.0
1170.9,-225.0
1158.4,-230.0
1147.65,-235.75
1136.65,-243.0
1121.9,-254.5
1113.5,-260.75
1103.15,-261.25
1092.9,-255.75
1085.4,-247.75
1080.4,-235.75
1072.9,-221.5
1065.65,-214.75
1060.4,-209.0
1047.4,-201.75
1029.9,-192.5
988.9,-181.75
961.4,-180.75
946.65,-183.0
929.15,-185.75
915.4,-188.75
896.15,-194.25
877.9,-203.5
860.9,-214.75
845.9,-228.5
832.9,-245.5
824.5,-266.75
816.4,-283.25
811.9,-287.75
803.9,-289.5
790.9,-283.75
780.65,-273.5
769.15,-266.75
755.65,-259.25
740.15,-255.25
723.15,-258.0
706.15,-261.5
692.9,-266.75
676.4,-276.25
660.9,-287.0
648.9,-297.75
638.65,-311.5
626.65,-328.5
619.15,-344.0
614.15,-365.5
612.4,-383.25
610.15,-407.5
611.4,-419.2
619.9,-420.5
623.15,-426.2
625.65,-432.5
624.4,-438.2
620.4,-443.7
612.4,-445.5
605.65,-444.75
