705.6,-537.25
698.8,-544.05
696.95,-549.05
697.95,-554.85
701.4,-560.05
707.8,-562.85
715.6,-564.25
731.15,-563.25
745.4,-559.65
755.75,-556.0
763.6,-554.65
779.4,-555.05
790.15,-553.65
802.15,-550.85
813.6,-548.05
821.8,-546.85
838.6,-546.25
850.95,-550.05
865.4,-554.45
879.95,-557.65
895.95,-560.45
905.6,-561.25
912.8,-563.25
918.8,-565.45
926.6,-563.25
931.95,-557.25
931.95,-551.85
931.95,-545.85
927.8,-540.85
920.15,-537.65
915.8,-535.45
904.4,-534.45
885.8,-531.25
871.4,-527.65
842.6,-518.85
822.6,-518.85
815.8,-519.85
801.6,-523.05
783.8,-526.65
765.6,-526.65
755.95,-528.05
729.6,-535.25
723.8,-537.05
710.95,-536.25
705.6,-537.25
