680.1,-298.7
675.1,-308.0
669.4,-322.5
665.4,-336.7
660.9,-355.0
661.4,-368.0
660.9,-377.0
663.1,-386.7
667.1,-391.7
671.6,-395.2
669.9,-400.5
668.1,-406.7
668.1,-413.45
668.1,-419.7
671.4,-423.7
678.4,-428.2
684.6,-428.2
690.4,-428.2
694.4,-428.2
696.6,-431.7
699.6,-437.95
707.4,-441.95
718.9,-438.95
729.1,-431.7
751.9,-409.5
807.9,-344.5
810.6,-346.2
771.4,-410.5
761.6,-428.2
757.1,-437.7
752.6,-446.95
752.6,-456.45
757.6,-462.2
766.6,-467.45
772.9,-461.95
773.7,-442.5
769.2,-424.2
776.0,-412.2
785.0,-410.0
795.2,-416.7
798.7,-426.0
803.7,-428.7
809.6,-424.95
824.9,-403.0
833.1,-392.7
837.6,-396.7
842.1,-401.2
850.1,-401.2
859.4,-396.7
870.4,-383.7
878.4,-376.5
882.0,-370.0
884.2,-362.5
894.7,-352.2
900.1,-346.5
917.9,-326.7
920.1,-327.2
907.1,-345.5
907.1,-350.0
916.7,-352.2
923.7,-355.7
939.5,-354.0
955.5,-360.7
990.6,-321.5
996.1,-315.7
998.6,-315.2
995.1,-321.5
990.6,-328.7
984.4,-339.7
981.0,-347.5
980.9,-358.5
987.9,-365.2
997.4,-368.0
1006.6,-363.5
1018.1,-355.5
1029.6,-346.2
1032.5,-338.7
1036.7,-331.5
1046.5,-325.7
1051.4,-324.0
1063.9,-311.5
1067.4,-308.0
1068.6,-312.0
1060.6,-321.7
1057.0,-326.0
1060.0,-330.0
1062.7,-339.2
1067.1,-347.0
1069.5,-353.2
1078.1,-343.7
1091.1,-323.7
1100.4,-310.0
1110.6,-293.5
1120.4,-276.5
1126.6,-261.7
1124.9,-255.0
1115.2,-259.0
1098.2,-259.5
1089.7,-251.5
1071.9,-267.5
1042.9,-297.2
1041.1,-292.5
1053.1,-277.2
1063.9,-260.7
1073.1,-243.5
1076.0,-231.7
1069.6,-224.2
1063.4,-221.5
1055.4,-222.5
1045.9,-226.5
1033.4,-239.0
1008.1,-261.7
993.9,-279.0
983.1,-289.2
969.9,-304.2
962.6,-310.7
965.6,-305.0
974.6,-291.0
984.9,-276.0
996.4,-258.5
1008.9,-239.0
1015.1,-222.5
1011.1,-212.2
1004.4,-207.7
996.4,-207.7
983.4,-216.0
961.6,-238.7
958.4,-239.2
967.4,-224.5
964.1,-211.2
957.9,-208.5
949.4,-208.0
943.7,-210.7
919.4,-238.7
874.4,-295.2
869.6,-301.0
868.6,-297.0
880.6,-278.2
887.4,-262.7
885.1,-247.5
878.1,-244.0
871.9,-241.7
864.6,-244.5
852.1,-254.7
834.4,-273.5
822.4,-286.7
786.4,-328.7
785.4,-325.5
794.4,-311.7
796.1,-304.5
793.9,-295.7
787.1,-290.7
779.1,-289.5
767.6,-298.7
713.7,-371.2
712.4,-370.0
715.9,-362.7
714.1,-354.7
711.9,-350.2
717.6,-339.2
727.4,-325.7
732.9,-312.0
734.6,-301.7
730.1,-295.5
723.9,-292.0
720.0,-292.0
710.1,-294.2
705.1,-299.5
702.9,-294.7
696.6,-292.5
693.1,-290.7
685.6,-293.7
680.1,-298.7
