1009.4,-608.45
1005.8,-609.85
1001.95,-610.85
998.4,-614.45
995.8,-620.25
997.15,-628.05
1001.6,-632.25
1006.15,-634.45
1019.8,-635.45
1025.4,-633.45
1029.4,-629.85
1031.2,-627.25
1037.2,-623.45
1043.55,-619.85
1051.8,-615.25
1061.4,-610.85
1069.2,-608.25
1099.2,-607.25
1106.4,-606.25
1113.8,-607.25
1117.4,-607.25
1122.8,-611.25
1127.8,-615.85
1134.55,-620.85
1140.2,-628.65
1142.4,-637.45
1145.2,-650.25
1149.4,-664.25
1151.95,-676.85
1151.55,-709.65
1152.55,-714.65
1156.55,-721.05
1162.55,-724.65
1167.2,-726.45
1173.55,-724.65
1178.2,-721.45
1180.8,-715.05
1180.8,-709.65
1178.95,-705.45
1178.8,-676.05
1175.2,-655.65
1170.2,-635.45
1165.2,-621.45
1162.4,-613.65
1155.95,-605.45
1149.95,-599.85
1143.55,-593.05
1133.95,-586.25
1124.55,-581.25
1118.55,-580.45
1090.55,-580.45
1087.4,-581.65
1068.4,-580.25
1062.8,-582.45
1056.0,-583.4
1045.8,-588.4
1023.15,-601.25
1009.4,-608.45
