778.15,-720.85
769.95,-719.05
763.6,-719.65
758.15,-721.45
754.95,-727.25
754.6,-734.65
758.6,-741.05
762.15,-743.45
774.8,-756.25
787.8,-763.05
804.8,-764.45
819.8,-762.05
835.8,-757.85
849.95,-757.65
864.8,-760.85
877.8,-759.45
886.55,-756.0
892.4,-749.05
891.6,-739.45
887.95,-734.45
882.0,-730.4
876.6,-730.25
868.4,-733.05
860.6,-732.05
854.8,-730.85
850.6,-729.85
852.8,-725.85
858.4,-720.25
865.6,-708.85
871.6,-696.45
876.15,-683.25
876.6,-666.05
876.15,-657.85
871.6,-649.25
864.8,-641.05
857.05,-635.15
848.4,-631.45
842.8,-631.45
833.4,-628.25
824.6,-627.25
815.6,-628.25
810.15,-628.65
803.8,-628.65
796.95,-632.85
792.8,-639.25
790.95,-646.05
786.95,-653.25
783.15,-662.45
778.8,-675.65
775.6,-690.25
775.6,-711.65
778.15,-720.85
