625.4,-465.75
624.4,-470.25
623.9,-483.5
627.1,-493.25
635.9,-501.25
645.4,-509.0
654.6,-516.0
664.1,-521.0
677.4,-524.5
701.9,-525.0
718.4,-524.5
729.6,-522.75
751.6,-518.75
767.6,-509.0
778.4,-500.0
786.9,-491.0
793.1,-478.25
798.4,-466.25
798.4,-460.5
801.1,-457.75
809.9,-461.0
819.4,-464.5
842.9,-464.0
860.2,-461.0
880.9,-454.25
895.9,-444.0
904.4,-434.75
910.1,-425.0
916.9,-413.0
921.9,-399.5
921.2,-391.75
927.6,-387.75
929.9,-383.25
940.6,-383.25
949.1,-387.0
957.6,-394.0
959.9,-404.25
961.6,-411.25
961.1,-432.5
955.2,-464.0
942.1,-495.0
934.9,-500.0
926.9,-503.5
921.1,-513.0
924.1,-524.0
931.4,-529.5
943.9,-528.5
954.1,-523.25
962.1,-514.25
966.6,-508.0
974.1,-503.25
990.1,-493.0
994.1,-490.25
1016.9,-474.25
1034.1,-457.5
1038.9,-452.25
1043.4,-446.0
1054.1,-431.0
1059.4,-414.5
1061.1,-411.0
1064.4,-414.5
1064.9,-423.5
1068.4,-435.5
1075.9,-458.25
1087.0,-474.75
1102.6,-491.25
1110.9,-497.75
1118.4,-502.25
1130.9,-508.0
1142.15,-510.25
1157.9,-513.25
1168.65,-511.5
1185.4,-507.5
1202.4,-500.5
1216.15,-491.5
1229.9,-482.25
1236.65,-476.5
1241.15,-474.25
1244.65,-480.0
1247.4,-497.75
1255.4,-521.5
1264.4,-538.0
1275.4,-553.0
1287.4,-564.5
1300.4,-572.75
1314.15,-575.75
1331.25,-575.75
1347.65,-572.25
1363.15,-566.5
1382.15,-556.75
1395.4,-545.25
1405.65,-529.25
1403.9,-519.0
1397.65,-513.25
1390.4,-513.25
1384.15,-515.5
1378.4,-523.5
1366.4,-535.0
1348.65,-543.5
1329.4,-549.75
1314.9,-548.5
1302.4,-541.75
1289.15,-528.75
1278.4,-507.0
1272.15,-486.5
1269.9,-475.75
1266.4,-463.75
1259.65,-454.75
1248.9,-447.25
1236.15,-447.25
1224.9,-450.75
1212.9,-461.0
1199.15,-471.75
1184.9,-478.5
1164.4,-484.25
1142.15,-482.5
1124.9,-475.75
1110.15,-463.25
1100.4,-446.25
1093.15,-428.0
1089.15,-404.5
1085.65,-388.75
1081.15,-371.75
1072.65,-357.0
1067.4,-351.25
1063.4,-340.5
1059.9,-330.75
1053.15,-326.75
1045.9,-326.25
1036.15,-332.5
1030.9,-344.0
1032.65,-356.5
1036.15,-370.75
1034.9,-399.75
1029.15,-418.75
1022.9,-430.25
1012.15,-441.0
1002.4,-451.75
984.15,-465.5
981.9,-462.75
988.65,-436.5
989.65,-409.0
986.4,-398.25
980.65,-383.0
974.4,-372.75
964.15,-365.75
952.9,-359.0
939.15,-354.5
921.9,-355.5
914.65,-351.0
902.75,-347.5
895.15,-350.5
888.9,-357.25
883.65,-363.0
881.4,-371.0
883.15,-379.0
887.65,-383.5
894.65,-387.0
895.15,-391.5
892.15,-402.25
887.15,-411.25
879.9,-421.25
871.4,-428.5
858.4,-433.75
843.65,-436.5
820.9,-436.5
809.4,-433.0
799.15,-426.25
794.65,-416.5
790.15,-411.5
783.15,-409.25
775.9,-412.5
771.4,-419.5
769.65,-425.0
773.15,-437.0
773.65,-451.25
770.9,-463.25
763.4,-475.75
756.65,-483.25
745.15,-491.25
733.4,-494.0
719.65,-497.5
705.25,-498.0
683.65,-498.0
671.15,-495.25
662.15,-488.25
651.9,-479.75
651.9,-467.75
646.9,-461.5
639.9,-457.5
634.15,-459.25
630.9,-459.75
625.4,-465.75
